embedding	source	sample	reproductive_state	component_1	component_2
procrustes_aligned_separate_pca	Published	Fe_HL_BF_2	Hindlegs	-0.04594674439564528	-0.02664644070577975
procrustes_aligned_separate_pca	Published	Fe_HL_BF_3	Hindlegs	-0.05873054334534489	-0.014850811009229989
procrustes_aligned_separate_pca	Published	Fe_HL_BF_4	Hindlegs	-0.06437268255609627	-0.017044878649464894
procrustes_aligned_separate_pca	Published	Fe_HL_O_1	Hindlegs	-0.05705766115350803	-0.01234261196726203
procrustes_aligned_separate_pca	Published	Fe_HL_O_2	Hindlegs	-0.059680775076868205	-0.013634126688146307
procrustes_aligned_separate_pca	Published	Fe_HL_O_3	Hindlegs	-0.058227737617703945	-0.014085750250910276
procrustes_aligned_separate_pca	Published	Fe_HL_O_4	Hindlegs	-0.06498484278063413	-0.018416049477136372
procrustes_aligned_separate_pca	Published	Fe_HL_O_5	Hindlegs	-0.06772397723875337	-0.017308053891369822
procrustes_aligned_separate_pca	Published	Fe_HL_O_6	Hindlegs	-0.06536555922302976	-0.016255604396297873
procrustes_aligned_separate_pca	Published	Fe_HL_O_7	Hindlegs	-0.06304457634129816	-0.012076640143496577
procrustes_aligned_separate_pca	Published	Fe_HL_O_8	Hindlegs	-0.0631710646141397	-0.01575121051032333
procrustes_aligned_separate_pca	Published	FE_HL_SF_1	Hindlegs	-0.06423502040272094	-0.016057788123871427
procrustes_aligned_separate_pca	Published	FE_HL_SF_2	Hindlegs	-0.06234191439587265	-0.018574122693755434
procrustes_aligned_separate_pca	Published	FE_HL_SF_3	Hindlegs	-0.050646883558995305	-0.017626430328713687
procrustes_aligned_separate_pca	Published	FE_HL_SF_4	Hindlegs	-0.0570576794643593	-0.018325656246504056
procrustes_aligned_separate_pca	Published	FE_HL_SF_5	Hindlegs	-0.05611848335676225	-0.018319777362218893
procrustes_aligned_separate_pca	Published	FE_HL_SF_6	Hindlegs	-0.06010181727176789	-0.014209409366439663
procrustes_aligned_separate_pca	Published	Fe_ML_O_1	Midlegs	-0.06456755486935936	-0.02404744747698673
procrustes_aligned_separate_pca	Published	Fe_ML_O_2	Midlegs	-0.051065437891016675	-0.014446388385168955
procrustes_aligned_separate_pca	Published	Fe_ML_O_3	Midlegs	-0.05030024127851043	-0.015761180095310877
procrustes_aligned_separate_pca	Published	Fe_ML_O_4	Midlegs	-0.0554922105017882	-0.016431001019275002
procrustes_aligned_separate_pca	Published	Fe_ML_O_5	Midlegs	-0.04107750013625717	-0.015548419184753613
procrustes_aligned_separate_pca	Published	Fe_ML_O_6	Midlegs	-0.0565087462305512	-0.01829219468338728
procrustes_aligned_separate_pca	Published	Fe_ML_O_7	Midlegs	-0.05790209090057412	-0.019658382619022075
procrustes_aligned_separate_pca	Published	Fe_ML_SF_1	Midlegs	-0.052428884122943144	-0.017857466290533003
procrustes_aligned_separate_pca	Published	Fe_ML_SF_2	Midlegs	-0.056845397385108215	-0.020043162883486437
procrustes_aligned_separate_pca	Published	Fe_ML_SF_3	Midlegs	-0.05116105948446596	-0.01803741654232555
procrustes_aligned_separate_pca	Published	Fe_Os_SF_1	Proboscis	-0.034799504956181816	-0.0016334431620576742
procrustes_aligned_separate_pca	Published	Fe_Os_SF_2	Proboscis	-0.02316205122793893	-0.0015953291041683193
procrustes_aligned_separate_pca	Published	Fe_Os_SF_3	Proboscis	-0.030953163034041463	0.005447720206752494
procrustes_aligned_separate_pca	Published	Fe_Os_SF_4	Proboscis	-0.03196563146244797	0.003760889963286155
procrustes_aligned_separate_pca	Published	Fe_Os_SF_5	Proboscis	-0.021005371165072957	0.004178507222360424
procrustes_aligned_separate_pca	Published	Fe_Ov_O_1	Ovaries	0.2007213209691228	-0.14779016618469457
procrustes_aligned_separate_pca	Published	Fe_Ov_O_2	Ovaries	0.20035752535650925	-0.1470539115637408
procrustes_aligned_separate_pca	Published	Fe_Ov_O_3	Ovaries	0.2014629237475006	-0.1481632564714791
procrustes_aligned_separate_pca	Published	Fe_Ov_O_4	Ovaries	0.20011145457746163	-0.14747093093965344
procrustes_aligned_separate_pca	Published	Fe_Ov_SF_1	Ovaries	0.2136990850006207	-0.15226863123753812
procrustes_aligned_separate_pca	Published	Fe_Ov_SF_2	Ovaries	0.21211852173445794	-0.15259543504361514
procrustes_aligned_separate_pca	Published	Fe_Ov_SF_3	Ovaries	0.21049935835355588	-0.1525455891603063
procrustes_aligned_separate_pca	Published	Fe_Pa_SF_1	Palps	-0.038167458225942176	0.0015419390352461758
procrustes_aligned_separate_pca	Published	Fe_Pa_SF_2	Palps	-0.015050527942683179	0.009916021512284984
procrustes_aligned_separate_pca	Published	Fe_Pa_SF_3	Palps	-0.005166604751812778	0.011868122567279071
procrustes_aligned_separate_pca	Published	Fe_Pa_SF_4	Palps	-0.010305853525191406	0.010380163013721196
procrustes_aligned_separate_pca	Published	Fe_Rs_BF_1	Rostrum	-0.02863887341725013	0.01058670871577557
procrustes_aligned_separate_pca	Published	Fe_Rs_BF_2	Rostrum	-0.023621899420428763	0.011546795618477644
procrustes_aligned_separate_pca	Published	Fe_Rs_BF_3	Rostrum	-0.040918069184063655	0.003677652622657133
procrustes_aligned_separate_pca	Published	Fe_Rs_SF_1	Rostrum	-0.03434040722634137	0.0012778063755515643
procrustes_aligned_separate_pca	Published	Fe_Rs_SF_2	Rostrum	-0.033591542717995575	0.004960166687521394
procrustes_aligned_separate_pca	Published	Fe_Rs_SF_3	Rostrum	-0.026934171987650968	0.004517269936447344
procrustes_aligned_separate_pca	Published	Ma_An_1	Antenna	0.06525096825042319	0.04409613528817969
procrustes_aligned_separate_pca	Published	Ma_An_2	Antenna	0.06351317515614943	0.044929099850076565
procrustes_aligned_separate_pca	Published	Ma_An_3	Antenna	0.06175915101582362	0.04482020616193816
procrustes_aligned_separate_pca	Published	Ma_At_1	Abdominal Tip	-0.04317999388050112	-0.016177060675856104
procrustes_aligned_separate_pca	Published	Ma_At_2	Abdominal Tip	-0.04349327626198457	-0.014535762119875346
procrustes_aligned_separate_pca	Published	Ma_At_3	Abdominal Tip	-0.04672167472536819	-0.019105355210353
procrustes_aligned_separate_pca	Published	Ma_Br_1	Brain	0.1220951673347852	0.09188219235403759
procrustes_aligned_separate_pca	Published	Ma_Br_2	Brain	0.12456376988750073	0.09075940058375082
procrustes_aligned_separate_pca	Published	Ma_Br_3	Brain	0.12472763925695202	0.09093976903057291
procrustes_aligned_separate_pca	Published	Ma_FL_1	Forelegs	-0.02868119881772675	-0.010909851589314602
procrustes_aligned_separate_pca	Published	Ma_FL_2	Forelegs	-0.03560384190290171	-0.010194692909427632
procrustes_aligned_separate_pca	Published	Ma_FL_3	Forelegs	-0.03441184225671091	-0.009308708342178607
procrustes_aligned_separate_pca	Published	Ma_HL_1	Hindlegs	-0.043999895948456366	-0.010718934736035558
procrustes_aligned_separate_pca	Published	Ma_HL_2	Hindlegs	-0.04180551899820719	-0.009921511914306068
procrustes_aligned_separate_pca	Published	Ma_HL_3	Hindlegs	-0.04329574611254651	-0.010345127842660859
procrustes_aligned_separate_pca	Published	Ma_HL_4	Hindlegs	-0.04244680671969888	-0.0063914349363342615
procrustes_aligned_separate_pca	Published	Ma_HL_5	Hindlegs	-0.04710086315846586	-0.008869587015171137
procrustes_aligned_separate_pca	Published	Ma_ML_1	Midlegs	-0.03095011431954894	-0.008931781323301899
procrustes_aligned_separate_pca	Published	Ma_ML_2	Midlegs	-0.027929689423258953	-0.011457122927428327
procrustes_aligned_separate_pca	Published	Ma_ML_3	Midlegs	-0.03269216655627275	-0.010711951941454398
procrustes_aligned_separate_pca	Published	Ma_Rs_1	Rostrum	-0.011514822936120076	0.02596105351579888
procrustes_aligned_separate_pca	Published	Ma_Rs_2	Rostrum	-0.006695100144304618	0.029557800974003096
procrustes_aligned_separate_pca	Published	Ma_Rs_3	Rostrum	-0.023064233693215492	0.02195098616919791
procrustes_aligned_separate_pca	Reanalysis	Fe_An_BF_1	Antenna	-0.003696289064633617	0.034959775671894414
procrustes_aligned_separate_pca	Reanalysis	Fe_An_BF_2	Antenna	0.0161667117969377	0.032808639693328576
procrustes_aligned_separate_pca	Reanalysis	Fe_An_BF_3	Antenna	0.015337844685566409	0.03417811293308376
procrustes_aligned_separate_pca	Reanalysis	Fe_An_BF_4	Antenna	-0.001212047936393013	0.0321203150310432
procrustes_aligned_separate_pca	Reanalysis	Fe_An_O_2	Antenna	0.003930653791379429	0.03766712882197791
procrustes_aligned_separate_pca	Reanalysis	Fe_An_O_3	Antenna	0.010557434516375771	0.03718345666888269
procrustes_aligned_separate_pca	Reanalysis	Fe_An_O_4	Antenna	0.011119029600595992	0.03539027047963975
procrustes_aligned_separate_pca	Reanalysis	Fe_An_SF_1	Antenna	0.05110172607921041	0.03435859394543319
procrustes_aligned_separate_pca	Reanalysis	Fe_An_SF_2	Antenna	-0.0017410833914158286	0.032256628528487076
procrustes_aligned_separate_pca	Reanalysis	Fe_An_SF_3	Antenna	-0.0010882516062981403	0.03228413493003782
procrustes_aligned_separate_pca	Reanalysis	Fe_An_SF_4	Antenna	0.010191146358920192	0.03328031476107864
procrustes_aligned_separate_pca	Reanalysis	Fe_An_SF_5	Antenna	0.011415815527768644	0.03647303290951647
procrustes_aligned_separate_pca	Reanalysis	Fe_An_SF_6	Antenna	0.0173189507860489	0.034505657570144496
procrustes_aligned_separate_pca	Reanalysis	Fe_An_SF_7	Antenna	0.025098320592896062	0.03547559621338116
procrustes_aligned_separate_pca	Reanalysis	Fe_An_SF_8	Antenna	0.021748755316746412	0.037241705871660175
procrustes_aligned_separate_pca	Reanalysis	Fe_At_O_1	Abdominal Tip	-0.011162979530098479	-0.034059234728504834
procrustes_aligned_separate_pca	Reanalysis	Fe_At_O_2	Abdominal Tip	-0.03732012744831502	-0.02857492713506527
procrustes_aligned_separate_pca	Reanalysis	Fe_At_O_3	Abdominal Tip	-0.03452116870175944	-0.03330014709157728
procrustes_aligned_separate_pca	Reanalysis	Fe_At_O_4	Abdominal Tip	-0.0224966947964137	-0.038714996306674625
procrustes_aligned_separate_pca	Reanalysis	Fe_At_O_5	Abdominal Tip	-0.03682805549991229	-0.032783201684000576
procrustes_aligned_separate_pca	Reanalysis	Fe_At_O_6	Abdominal Tip	-0.014097755486425955	-0.039674309445974984
procrustes_aligned_separate_pca	Reanalysis	Fe_At_O_7	Abdominal Tip	-0.05064413065973459	-0.025500389365685956
procrustes_aligned_separate_pca	Reanalysis	Fe_At_SF_1	Abdominal Tip	-0.07140521541995112	-0.02665704062306807
procrustes_aligned_separate_pca	Reanalysis	Fe_At_SF_2	Abdominal Tip	-0.06552784556004376	-0.026826252222938773
procrustes_aligned_separate_pca	Reanalysis	Fe_At_SF_3	Abdominal Tip	-0.06910166305968936	-0.02650932035526985
procrustes_aligned_separate_pca	Reanalysis	Fe_Br_BF_1	Brain	0.062343239641480176	0.06963545279624203
procrustes_aligned_separate_pca	Reanalysis	Fe_Br_BF_2	Brain	0.06943888362910675	0.07725721871956366
procrustes_aligned_separate_pca	Reanalysis	Fe_Br_BF_3	Brain	0.09764525863037359	0.0843601392318355
procrustes_aligned_separate_pca	Reanalysis	Fe_Br_BF_4	Brain	0.10280817170384708	0.08217647869510217
procrustes_aligned_separate_pca	Reanalysis	Fe_Br_O_1	Brain	0.07249614601710985	0.07687208172172313
procrustes_aligned_separate_pca	Reanalysis	Fe_Br_O_2	Brain	0.0630814724759864	0.07513301603665182
procrustes_aligned_separate_pca	Reanalysis	Fe_Br_O_3	Brain	0.09684232683658797	0.08260264395182444
procrustes_aligned_separate_pca	Reanalysis	Fe_Br_O_4	Brain	0.09487939329889104	0.08079570491542895
procrustes_aligned_separate_pca	Reanalysis	Fe_Br_SF_1	Brain	0.09728030249126762	0.07626115552369941
procrustes_aligned_separate_pca	Reanalysis	Fe_Br_SF_4	Brain	0.10045633833313715	0.07660756861747273
procrustes_aligned_separate_pca	Reanalysis	Fe_Br_SF_5	Brain	0.07820838520312239	0.08428290509962509
procrustes_aligned_separate_pca	Reanalysis	Fe_Br_SF_6	Brain	0.07084099101285955	0.07569966416234938
procrustes_aligned_separate_pca	Reanalysis	Fe_Br_SF_7	Brain	0.10449641331069427	0.08738856654009619
procrustes_aligned_separate_pca	Reanalysis	Fe_Br_SF_8	Brain	0.0979712854634384	0.08030713381696336
procrustes_aligned_separate_pca	Reanalysis	Fe_FL_O_1	Forelegs	-0.05171401555440352	-0.014724780083335427
procrustes_aligned_separate_pca	Reanalysis	Fe_FL_O_2	Forelegs	-0.04760292185588458	-0.015373914700552726
procrustes_aligned_separate_pca	Reanalysis	Fe_FL_O_3	Forelegs	-0.03621501646386416	-0.01615021007687352
procrustes_aligned_separate_pca	Reanalysis	Fe_FL_O_4	Forelegs	-0.04794318655165717	-0.01690345871571202
procrustes_aligned_separate_pca	Reanalysis	Fe_FL_O_5	Forelegs	-0.052509445225466723	-0.017687103340441164
procrustes_aligned_separate_pca	Reanalysis	Fe_FL_O_6	Forelegs	-0.06383473610409308	-0.016215250495859285
procrustes_aligned_separate_pca	Reanalysis	Fe_FL_O_7	Forelegs	-0.06982467843178132	-0.016129435707808563
procrustes_aligned_separate_pca	Reanalysis	Fe_FL_SF_1	Forelegs	-0.04813034570470436	-0.010959218261647306
procrustes_aligned_separate_pca	Reanalysis	Fe_FL_SF_2	Forelegs	-0.041521619534992685	-0.00940802410771593
procrustes_aligned_separate_pca	Reanalysis	Fe_FL_SF_3	Forelegs	-0.0750873332895101	-0.015592384386468129
procrustes_aligned_separate_pca	Reanalysis	Fe_HL_BF_1	Hindlegs	-0.06591264241366311	-0.013642848523516576
procrustes_aligned_separate_pca	Reanalysis	Fe_HL_BF_2	Hindlegs	-0.043776179897819865	-0.024313851206154632
procrustes_aligned_separate_pca	Reanalysis	Fe_HL_BF_3	Hindlegs	-0.05203444482894964	-0.013593621569564111
procrustes_aligned_separate_pca	Reanalysis	Fe_HL_BF_4	Hindlegs	-0.05663831737748127	-0.01516192568787314
procrustes_aligned_separate_pca	Reanalysis	Fe_HL_O_1	Hindlegs	-0.0380715644952717	-0.014745690933324049
procrustes_aligned_separate_pca	Reanalysis	Fe_HL_O_2	Hindlegs	-0.04575469985935604	-0.015422667192253884
procrustes_aligned_separate_pca	Reanalysis	Fe_HL_O_3	Hindlegs	-0.05234670049566224	-0.017118711331634878
procrustes_aligned_separate_pca	Reanalysis	Fe_HL_O_4	Hindlegs	-0.05146121709501296	-0.019787263176500258
procrustes_aligned_separate_pca	Reanalysis	Fe_HL_O_5	Hindlegs	-0.058006769371373515	-0.01855108797982951
procrustes_aligned_separate_pca	Reanalysis	Fe_HL_O_6	Hindlegs	-0.05906895914292919	-0.013255370411041908
procrustes_aligned_separate_pca	Reanalysis	Fe_HL_O_7	Hindlegs	-0.05299722163013974	-0.009941831616113509
procrustes_aligned_separate_pca	Reanalysis	Fe_HL_O_8	Hindlegs	-0.06333807700879505	-0.01350994310081924
procrustes_aligned_separate_pca	Reanalysis	FE_HL_SF_1	Hindlegs	-0.053641379944430884	-0.011994859706967627
procrustes_aligned_separate_pca	Reanalysis	FE_HL_SF_2	Hindlegs	-0.05876475194031636	-0.01736057044418032
procrustes_aligned_separate_pca	Reanalysis	FE_HL_SF_3	Hindlegs	-0.0487670693822864	-0.01762084579781574
procrustes_aligned_separate_pca	Reanalysis	FE_HL_SF_4	Hindlegs	-0.049899965905322474	-0.01646943391172032
procrustes_aligned_separate_pca	Reanalysis	FE_HL_SF_5	Hindlegs	-0.05998602333602523	-0.01700270082843885
procrustes_aligned_separate_pca	Reanalysis	FE_HL_SF_6	Hindlegs	-0.0497620650497895	-0.012879657948523505
procrustes_aligned_separate_pca	Reanalysis	Fe_ML_O_1	Midlegs	-0.07297233384377062	-0.018878651533438436
procrustes_aligned_separate_pca	Reanalysis	Fe_ML_O_2	Midlegs	-0.03907248776208523	-0.01750733206145249
procrustes_aligned_separate_pca	Reanalysis	Fe_ML_O_3	Midlegs	-0.035274052771584935	-0.018304546111225242
procrustes_aligned_separate_pca	Reanalysis	Fe_ML_O_4	Midlegs	-0.043329041576248416	-0.018747161573023495
procrustes_aligned_separate_pca	Reanalysis	Fe_ML_O_5	Midlegs	-0.042173535587440775	-0.012766799805019187
procrustes_aligned_separate_pca	Reanalysis	Fe_ML_O_6	Midlegs	-0.06568796058559295	-0.016393310669514504
procrustes_aligned_separate_pca	Reanalysis	Fe_ML_O_7	Midlegs	-0.048181968001452385	-0.021400127649873243
procrustes_aligned_separate_pca	Reanalysis	Fe_ML_SF_1	Midlegs	-0.05515034986726396	-0.014908474210467936
procrustes_aligned_separate_pca	Reanalysis	Fe_ML_SF_2	Midlegs	-0.05084222696686591	-0.015975364823154266
procrustes_aligned_separate_pca	Reanalysis	Fe_ML_SF_3	Midlegs	-0.04570520026585316	-0.015410084474449985
procrustes_aligned_separate_pca	Reanalysis	Fe_Os_SF_1	Proboscis	-0.037395468282183764	-0.0034184154870844966
procrustes_aligned_separate_pca	Reanalysis	Fe_Os_SF_2	Proboscis	-0.020009249849475868	-0.004871254326005498
procrustes_aligned_separate_pca	Reanalysis	Fe_Os_SF_3	Proboscis	-0.0252033593949589	0.0015587641793425257
procrustes_aligned_separate_pca	Reanalysis	Fe_Os_SF_4	Proboscis	-0.033171917454539936	0.00043851767807573833
procrustes_aligned_separate_pca	Reanalysis	Fe_Os_SF_5	Proboscis	-0.012480667635660463	0.00032737986701697296
procrustes_aligned_separate_pca	Reanalysis	Fe_Ov_O_1	Ovaries	0.20408728747698934	-0.1426213842725299
procrustes_aligned_separate_pca	Reanalysis	Fe_Ov_O_2	Ovaries	0.20704176037777036	-0.14397437735650398
procrustes_aligned_separate_pca	Reanalysis	Fe_Ov_O_3	Ovaries	0.1991288079931734	-0.1418823034359363
procrustes_aligned_separate_pca	Reanalysis	Fe_Ov_O_4	Ovaries	0.20338565817985224	-0.14231396133118002
procrustes_aligned_separate_pca	Reanalysis	Fe_Ov_SF_1	Ovaries	0.2224953554290485	-0.14699883974345748
procrustes_aligned_separate_pca	Reanalysis	Fe_Ov_SF_2	Ovaries	0.22063276470684834	-0.14725119020146624
procrustes_aligned_separate_pca	Reanalysis	Fe_Ov_SF_3	Ovaries	0.2188635480758632	-0.14762570394007313
procrustes_aligned_separate_pca	Reanalysis	Fe_Pa_SF_1	Palps	-0.051033710138859815	0.00433568806675656
procrustes_aligned_separate_pca	Reanalysis	Fe_Pa_SF_2	Palps	-0.03445628020353841	0.008191892124431279
procrustes_aligned_separate_pca	Reanalysis	Fe_Pa_SF_3	Palps	-0.02906238599250271	0.008969500033160396
procrustes_aligned_separate_pca	Reanalysis	Fe_Pa_SF_4	Palps	-0.014666177585543802	0.009219448605398285
procrustes_aligned_separate_pca	Reanalysis	Fe_Rs_BF_1	Rostrum	-0.03214775928236709	0.012716006977245554
procrustes_aligned_separate_pca	Reanalysis	Fe_Rs_BF_2	Rostrum	-0.018395586834535252	0.011745489332592705
procrustes_aligned_separate_pca	Reanalysis	Fe_Rs_BF_3	Rostrum	-0.035547138079471796	0.006561407708319694
procrustes_aligned_separate_pca	Reanalysis	Fe_Rs_SF_1	Rostrum	-0.036986208466902114	0.00587737370772245
procrustes_aligned_separate_pca	Reanalysis	Fe_Rs_SF_2	Rostrum	-0.03057006456790825	0.008109576523388756
procrustes_aligned_separate_pca	Reanalysis	Fe_Rs_SF_3	Rostrum	-0.025329513580237245	0.005556000089317935
procrustes_aligned_separate_pca	Reanalysis	Ma_An_1	Antenna	0.06988339861997797	0.030950171825275236
procrustes_aligned_separate_pca	Reanalysis	Ma_An_2	Antenna	0.06387534408536465	0.03186530206029012
procrustes_aligned_separate_pca	Reanalysis	Ma_An_3	Antenna	0.06192918481969587	0.03203578990486791
procrustes_aligned_separate_pca	Reanalysis	Ma_At_1	Abdominal Tip	-0.09836631388718252	-0.010091485882722033
procrustes_aligned_separate_pca	Reanalysis	Ma_At_2	Abdominal Tip	-0.1006803306278838	-0.008448371978648294
procrustes_aligned_separate_pca	Reanalysis	Ma_At_3	Abdominal Tip	-0.10554158392894936	-0.011269226621212268
procrustes_aligned_separate_pca	Reanalysis	Ma_Br_1	Brain	0.12822713577166098	0.08122963154015471
procrustes_aligned_separate_pca	Reanalysis	Ma_Br_2	Brain	0.13293116390280962	0.07940101557424682
procrustes_aligned_separate_pca	Reanalysis	Ma_Br_3	Brain	0.1363917151900071	0.07990984319255844
procrustes_aligned_separate_pca	Reanalysis	Ma_FL_1	Forelegs	-0.01738227248572815	-0.01689683271669997
procrustes_aligned_separate_pca	Reanalysis	Ma_FL_2	Forelegs	-0.024755200297308124	-0.016029255524961067
procrustes_aligned_separate_pca	Reanalysis	Ma_FL_3	Forelegs	-0.01978973533089636	-0.014927704969212348
procrustes_aligned_separate_pca	Reanalysis	Ma_HL_1	Hindlegs	-0.02753599247680832	-0.015300962894687709
procrustes_aligned_separate_pca	Reanalysis	Ma_HL_2	Hindlegs	-0.027154256482996235	-0.014866768125373752
procrustes_aligned_separate_pca	Reanalysis	Ma_HL_3	Hindlegs	-0.028113670380784345	-0.016004864968233893
procrustes_aligned_separate_pca	Reanalysis	Ma_HL_4	Hindlegs	-0.037768671183956715	-0.006785618477288476
procrustes_aligned_separate_pca	Reanalysis	Ma_HL_5	Hindlegs	-0.043644258402845526	-0.01024304260512651
procrustes_aligned_separate_pca	Reanalysis	Ma_ML_1	Midlegs	-0.02558814527838761	-0.01502893260568017
procrustes_aligned_separate_pca	Reanalysis	Ma_ML_2	Midlegs	-0.015411646435224101	-0.0181774481866796
procrustes_aligned_separate_pca	Reanalysis	Ma_ML_3	Midlegs	-0.018488062952548522	-0.016866546413428912
procrustes_aligned_separate_pca	Reanalysis	Ma_Rs_1	Rostrum	-0.003802359012705129	0.026136902244150623
procrustes_aligned_separate_pca	Reanalysis	Ma_Rs_2	Rostrum	-0.006028160379061718	0.030046064615490246
procrustes_aligned_separate_pca	Reanalysis	Ma_Rs_3	Rostrum	-0.021298161557232232	0.02155796546928689
joint_pca	Published	Fe_An_BF_1	Antenna	33.67368995487622	-34.48022919022054
joint_pca	Published	Fe_An_BF_2	Antenna	36.29345760789925	-36.5070971026259
joint_pca	Published	Fe_An_BF_3	Antenna	40.273681169656484	-36.52311222350936
joint_pca	Published	Fe_An_BF_4	Antenna	33.08255428943963	-32.04041281839033
joint_pca	Published	Fe_An_O_2	Antenna	31.468019251420003	-32.5090973766935
joint_pca	Published	Fe_An_O_3	Antenna	35.32663093546386	-38.41985890045369
joint_pca	Published	Fe_An_O_4	Antenna	32.6963848174959	-35.72147114315867
joint_pca	Published	Fe_An_SF_1	Antenna	43.82653174004488	-38.340740899815415
joint_pca	Published	Fe_An_SF_2	Antenna	5.6567551734269905	-35.23227903814969
joint_pca	Published	Fe_An_SF_3	Antenna	7.344197084020454	-33.51994006758444
joint_pca	Published	Fe_An_SF_4	Antenna	15.899617843501783	-34.910069813883396
joint_pca	Published	Fe_An_SF_5	Antenna	39.49919483378561	-38.05773305688409
joint_pca	Published	Fe_An_SF_6	Antenna	41.20281823918727	-38.40914162091931
joint_pca	Published	Fe_An_SF_7	Antenna	41.878033871298626	-38.11610681655862
joint_pca	Published	Fe_An_SF_8	Antenna	44.31447476614434	-39.879249153217444
joint_pca	Published	Fe_At_O_1	Abdominal Tip	12.00164407676663	-10.858975027389379
joint_pca	Published	Fe_At_O_2	Abdominal Tip	-8.207450854724623	-11.204686330456672
joint_pca	Published	Fe_At_O_3	Abdominal Tip	-5.063527782403726	-7.474432829709739
joint_pca	Published	Fe_At_O_4	Abdominal Tip	2.7577303907162847	-3.0798743454511497
joint_pca	Published	Fe_At_O_5	Abdominal Tip	1.0487184917917087	-2.6945278017911316
joint_pca	Published	Fe_At_O_6	Abdominal Tip	12.375851025406401	-3.721504806092959
joint_pca	Published	Fe_At_O_7	Abdominal Tip	-9.500774684644822	-8.691543661020766
joint_pca	Published	Fe_At_SF_1	Abdominal Tip	-26.37235420140733	-0.3265843167199042
joint_pca	Published	Fe_At_SF_2	Abdominal Tip	-25.21329315834939	-1.6253120563512247
joint_pca	Published	Fe_At_SF_3	Abdominal Tip	-26.266756115603176	-1.8215796180866142
joint_pca	Published	Fe_Br_BF_1	Brain	69.20755426561753	-34.31235650032483
joint_pca	Published	Fe_Br_BF_2	Brain	70.47805998665581	-35.53783681354343
joint_pca	Published	Fe_Br_BF_3	Brain	86.55122900897659	-40.97403756979331
joint_pca	Published	Fe_Br_BF_4	Brain	81.34440089717874	-38.837014482315475
joint_pca	Published	Fe_Br_O_1	Brain	75.57125867143066	-35.57679132909903
joint_pca	Published	Fe_Br_O_2	Brain	67.94004374226031	-33.45457119995295
joint_pca	Published	Fe_Br_O_3	Brain	84.54311275421769	-38.71719519966763
joint_pca	Published	Fe_Br_O_4	Brain	86.85463461852497	-38.88562233350574
joint_pca	Published	Fe_Br_SF_1	Brain	79.29602650487875	-33.88359517408403
joint_pca	Published	Fe_Br_SF_4	Brain	83.59158238721008	-37.70702945914413
joint_pca	Published	Fe_Br_SF_5	Brain	67.51876118944375	-36.07996088210722
joint_pca	Published	Fe_Br_SF_6	Brain	67.87064167756697	-36.15812610935427
joint_pca	Published	Fe_Br_SF_7	Brain	87.65031026396069	-41.855854077672255
joint_pca	Published	Fe_Br_SF_8	Brain	78.57130586129296	-38.27028850125614
joint_pca	Published	Fe_FL_O_1	Forelegs	-11.035296676550171	-39.427643825114444
joint_pca	Published	Fe_FL_O_2	Forelegs	-13.654571587321644	-41.452900319238765
joint_pca	Published	Fe_FL_O_3	Forelegs	-11.689080882335679	-42.11930342185103
joint_pca	Published	Fe_FL_O_4	Forelegs	-18.138194170208436	-40.337157996023244
joint_pca	Published	Fe_FL_O_5	Forelegs	-20.470331870102292	-36.639581655881834
joint_pca	Published	Fe_FL_O_6	Forelegs	-20.418069448323944	-36.47411674746704
joint_pca	Published	Fe_FL_O_7	Forelegs	-23.922667058660576	-35.2809782469006
joint_pca	Published	Fe_FL_SF_1	Forelegs	-13.38616939981397	-38.50793132972394
joint_pca	Published	Fe_FL_SF_2	Forelegs	-9.638335980471801	-41.848566296065414
joint_pca	Published	Fe_FL_SF_3	Forelegs	-27.83687828998556	-32.19824615097523
joint_pca	Published	Fe_HL_BF_1	Hindlegs	-23.949713543878676	-41.14755744309724
joint_pca	Published	Fe_HL_BF_2	Hindlegs	-7.9218525289347275	-34.26490891899901
joint_pca	Published	Fe_HL_BF_3	Hindlegs	-17.192758170397976	-39.517752484781035
joint_pca	Published	Fe_HL_BF_4	Hindlegs	-20.79995577684361	-39.73299322430232
joint_pca	Published	Fe_HL_O_1	Hindlegs	-16.68058765436309	-40.024924195682345
joint_pca	Published	Fe_HL_O_2	Hindlegs	-19.52753659225069	-36.52999949627276
joint_pca	Published	Fe_HL_O_3	Hindlegs	-17.106654205417477	-41.2084481801275
joint_pca	Published	Fe_HL_O_4	Hindlegs	-22.041776725636133	-38.02414784493275
joint_pca	Published	Fe_HL_O_5	Hindlegs	-23.647469964308538	-39.239056727072786
joint_pca	Published	Fe_HL_O_6	Hindlegs	-22.163160125400463	-37.82368393616728
joint_pca	Published	Fe_HL_O_7	Hindlegs	-20.2069494282955	-40.221090341932594
joint_pca	Published	Fe_HL_O_8	Hindlegs	-20.35500165549478	-38.66974094392793
joint_pca	Published	FE_HL_SF_1	Hindlegs	-21.09754489238999	-38.984414059401445
joint_pca	Published	FE_HL_SF_2	Hindlegs	-19.64332086709799	-39.622474154200624
joint_pca	Published	FE_HL_SF_3	Hindlegs	-11.473296268354275	-40.78449059068796
joint_pca	Published	FE_HL_SF_4	Hindlegs	-16.05308730471087	-39.953179292463574
joint_pca	Published	FE_HL_SF_5	Hindlegs	-15.302587410930736	-40.188696593847716
